,precision,recall,f1-score,support
Red headed Woodpecker,0.9285714285714286,0.8666666666666667,0.896551724137931,30.0
Downy Woodpecker,0.8823529411764706,1.0,0.9375,30.0
Bewick Wren,0.78125,0.8333333333333334,0.8064516129032258,30.0
Cactus Wren,0.9655172413793104,0.9333333333333333,0.9491525423728814,30.0
Carolina Wren,0.8,0.9333333333333333,0.8615384615384616,30.0
House Wren,0.7391304347826086,0.5666666666666667,0.6415094339622641,30.0
Marsh Wren,0.8846153846153846,0.7666666666666667,0.8214285714285714,30.0
Rock Wren,0.9230769230769231,0.8,0.8571428571428571,30.0
Winter Wren,0.7666666666666667,0.7666666666666667,0.7666666666666667,30.0
Common Yellowthroat,0.9310344827586207,0.9,0.9152542372881356,30.0
accuracy,0.7832240248532966,0.7832240248532966,0.7832240248532966,0.7832240248532966
macro avg,0.7910489681679782,0.7843118541213704,0.7841258696311673,5794.0
weighted avg,0.7904351146017207,0.7832240248532966,0.7833241363095604,5794.0
