,precision,recall,f1-score,support
Orange crowned Warbler,0.14285714285714285,0.06666666666666667,0.09090909090909091,30.0
Palm Warbler,0.32142857142857145,0.3,0.3103448275862069,30.0
Pine Warbler,0.22388059701492538,0.5,0.30927835051546393,30.0
Prairie Warbler,0.15625,0.16666666666666666,0.16129032258064516,30.0
Prothonotary Warbler,0.4146341463414634,0.5666666666666667,0.4788732394366197,30.0
Swainson Warbler,0.4090909090909091,0.34615384615384615,0.375,26.0
Tennessee Warbler,0.08333333333333333,0.034482758620689655,0.04878048780487805,29.0
Wilson Warbler,0.3783783783783784,0.4666666666666667,0.417910447761194,30.0
Worm eating Warbler,0.45,0.3103448275862069,0.3673469387755102,29.0
Yellow Warbler,0.5416666666666666,0.43333333333333335,0.48148148148148145,30.0
Northern Waterthrush,0.34146341463414637,0.4666666666666667,0.39436619718309857,30.0
Louisiana Waterthrush,0.5862068965517241,0.5666666666666667,0.576271186440678,30.0
Bohemian Waxwing,0.6153846153846154,0.8,0.6956521739130435,30.0
Cedar Waxwing,0.6176470588235294,0.7,0.65625,30.0
American Three toed Woodpecker,0.4482758620689655,0.65,0.5306122448979592,20.0
Pileated Woodpecker,0.6153846153846154,0.5333333333333333,0.5714285714285714,30.0
Red bellied Woodpecker,0.7741935483870968,0.8,0.7868852459016393,30.0
Red cockaded Woodpecker,0.8260869565217391,0.6551724137931034,0.7307692307692307,29.0
Red headed Woodpecker,0.6818181818181818,0.5,0.5769230769230769,30.0
Downy Woodpecker,0.7142857142857143,0.6666666666666666,0.6896551724137931,30.0
Bewick Wren,0.2222222222222222,0.13333333333333333,0.16666666666666666,30.0
Cactus Wren,0.6428571428571429,0.6,0.6206896551724138,30.0
Carolina Wren,0.6363636363636364,0.4666666666666667,0.5384615384615384,30.0
House Wren,0.40625,0.43333333333333335,0.41935483870967744,30.0
Marsh Wren,0.425,0.5666666666666667,0.4857142857142857,30.0
Rock Wren,0.5897435897435898,0.7666666666666667,0.6666666666666666,30.0
Winter Wren,0.6086956521739131,0.4666666666666667,0.5283018867924528,30.0
Common Yellowthroat,0.6060606060606061,0.6666666666666666,0.6349206349206349,30.0
accuracy,0.4784259578874698,0.4784259578874698,0.4784259578874698,0.4784259578874698
macro avg,0.4805897637338927,0.4813207187527396,0.4692470970383068,5794.0
weighted avg,0.4797580016006828,0.4784259578874698,0.46731888033862135,5794.0
